product_id,product_name,category,brand,unit_price,stock_quantity
P01707,L'Oreal Successful Groc-173,Groceries,L'Oreal,959.43,1812
P01708,Penguin Stuff Groc-207,Groceries,Penguin,450.75,3111
P01709,Apple Cup Beau-850,Beauty,Apple,1106.41,3149
P01710,Philips Paper Home-294,Home & Kitchen,Philips,916.25,3718
P01711,Dyson Suggest Spor-233,Sports,Dyson,670.64,3220
P01712,IKEA Drug Elec-931,Electronics,IKEA,790.99,3384
P01713,Philips Soon Spor-468,Sports,Philips,552.72,2914
P01714,Nike Safe Elec-244,Electronics,Nike,104.23,4917
P01715,L'Oreal Wide Clot-792,Clothing,L'Oreal,890.16,4830
P01716,IKEA During Book-429,Books,IKEA,291.01,2759
P01717,Adidas Adult Book-107,Books,Adidas,130.54,4688
P01718,Penguin Professional Toys-378,Toys,Penguin,856.06,3997
P01719,Penguin Treatment Elec-910,Electronics,Penguin,1444.82,2375
P01720,Penguin Hospital Beau-794,Beauty,Penguin,995.48,4649
P01721,L'Oreal Explain Clot-420,Clothing,L'Oreal,225.97,576
P01722,IKEA Next Elec-138,Electronics,IKEA,961.63,1677
P01723,Samsung Father Groc-746,Groceries,Samsung,680.79,2022
P01724,Samsung Similar Toys-968,Toys,Samsung,435.6,1076
P01725,IKEA Pass Clot-201,Clothing,IKEA,1207.7,50
P01726,L'Oreal School Elec-517,Electronics,L'Oreal,814.28,4986
P01727,Penguin Front Groc-247,Groceries,Penguin,125.88,495
P01728,Apple Beat Beau-541,Beauty,Apple,474.0,1436
P01729,Dyson Truth Book-439,Books,Dyson,1062.86,4237
P01730,H&M Truth Toys-245,Toys,H&M,278.3,451
P01731,Reebok Kid Book-372,Books,Reebok,428.39,775
P01732,Nike Give Groc-118,Groceries,Nike,524.04,3135
P01733,Adidas Material Groc-714,Groceries,Adidas,1099.51,1773
P01734,Reebok Television Toys-687,Toys,Reebok,1253.98,3814
P01735,H&M Arrive Elec-489,Electronics,H&M,380.51,4229
P01736,IKEA War Groc-832,Groceries,IKEA,364.29,4296
P01737,Apple Letter Spor-747,Sports,Apple,1358.53,2734
P01738,Nestle Party Clot-997,Clothing,Nestle,549.69,1136
P01739,L'Oreal Fine Elec-575,Electronics,L'Oreal,727.26,326
P01740,Apple Cup Beau-300,Beauty,Apple,1048.02,3659
P01741,IKEA Check Toys-573,Toys,IKEA,1313.56,1393
P01742,Penguin Traditional Book-318,Books,Penguin,821.51,3768
P01743,Adidas Box Beau-671,Beauty,Adidas,355.16,3233
P01744,H&M Seat Home-230,Home & Kitchen,H&M,509.25,3486
P01745,L'Oreal News Spor-642,Sports,L'Oreal,320.3,1930
P01746,Philips Dream Home-337,Home & Kitchen,Philips,1285.97,584
P01747,Philips Almost Beau-520,Beauty,Philips,388.62,3954
P01748,Philips Choose Book-897,Books,Philips,1423.83,2039
P01749,Reebok Experience Elec-716,Electronics,Reebok,1466.88,2417
P01750,Apple Control Clot-422,Clothing,Apple,1044.21,505
P01751,Zara Individual Spor-606,Sports,Zara,162.15,357
P01752,Sony Result Clot-120,Clothing,Sony,417.98,2215
P01753,Adidas Evidence Spor-136,Sports,Adidas,548.52,354
P01754,H&M Itself Elec-694,Electronics,H&M,883.24,1977
P01755,Samsung So Beau-779,Beauty,Samsung,871.94,3349
P01756,Samsung Newspaper Elec-846,Electronics,Samsung,795.88,3938
P01757,Apple Step Toys-398,Toys,Apple,1002.08,3213
P01758,Penguin Good Book-633,Books,Penguin,1007.63,1273
P01759,Penguin Production Home-289,Home & Kitchen,Penguin,1275.03,3603
P01760,Apple Woman Toys-460,Toys,Apple,703.99,3000
P01761,H&M Return Toys-886,Toys,H&M,1329.71,2553
P01762,Zara Give Home-279,Home & Kitchen,Zara,743.91,2795
P01763,Nike Single Elec-717,Electronics,Nike,319.22,2945
P01764,Sony Bring Home-517,Home & Kitchen,Sony,1237.96,2557
P01765,IKEA Painting Beau-978,Beauty,IKEA,284.59,1417
P01766,Lego Ago Clot-494,Clothing,Lego,91.73,2910
P01767,Adidas Character Home-621,Home & Kitchen,Adidas,1189.07,2249
P01768,Nike Set Groc-805,Groceries,Nike,435.17,178
P01769,Dyson Already Spor-425,Sports,Dyson,687.52,4085
P01770,Zara Fly Groc-325,Groceries,Zara,184.7,2076
P01771,L'Oreal Authority Elec-703,Electronics,L'Oreal,371.84,3139
P01772,Lego Total Spor-250,Sports,Lego,1132.83,556
P01773,Penguin Stage Groc-754,Groceries,Penguin,530.05,1786
P01774,Adidas Read Groc-746,Groceries,Adidas,449.83,3957
P01775,Dyson Western Groc-542,Groceries,Dyson,330.44,3558
P01776,Apple Attention Book-464,Books,Apple,766.36,3719
P01777,Penguin Future Toys-407,Toys,Penguin,1386.05,3181
P01778,Penguin See Clot-792,Clothing,Penguin,956.97,4540
P01779,Adidas Focus Groc-750,Groceries,Adidas,47.65,2005
P01780,Reebok Off Groc-622,Groceries,Reebok,1390.59,4321
P01781,Philips Mother Clot-374,Clothing,Philips,1005.65,2555
P01782,Zara Alone Home-636,Home & Kitchen,Zara,1282.06,1633
P01783,Apple Start Toys-578,Toys,Apple,617.64,172
P01784,Penguin Four Groc-124,Groceries,Penguin,478.67,643
P01785,Philips Billion Clot-833,Clothing,Philips,523.97,2892
P01786,Reebok Apply Book-199,Books,Reebok,69.83,2449
P01787,Apple Policy Clot-633,Clothing,Apple,605.11,4962
P01788,Philips Do Toys-206,Toys,Philips,134.15,4544
P01789,Nike Customer Elec-599,Electronics,Nike,112.49,4118
P01790,H&M Feel Groc-229,Groceries,H&M,891.06,64
P01791,Sony Include Clot-290,Clothing,Sony,1323.89,4153
P01792,Dyson Stage Spor-219,Sports,Dyson,537.39,3325
P01793,Dyson His Home-994,Home & Kitchen,Dyson,394.91,493
P01794,Samsung Several Toys-483,Toys,Samsung,960.3,566
P01795,Lego End Clot-739,Clothing,Lego,1153.52,3944
P01796,Zara Door Toys-110,Toys,Zara,518.22,2021
P01797,Reebok Keep Book-255,Books,Reebok,1282.27,4519
P01798,Sony Degree Home-894,Home & Kitchen,Sony,105.45,2436
P01799,Nike South Groc-695,Groceries,Nike,1102.71,1073
P01800,IKEA Economy Spor-608,Sports,IKEA,1060.87,263
P01801,Reebok According Groc-352,Groceries,Reebok,193.37,3700
P01802,Zara Four Book-951,Books,Zara,214.43,1482
P01803,Reebok Meet Spor-136,Sports,Reebok,1211.32,1661
P01804,Apple Section Beau-727,Beauty,Apple,847.71,503
P01805,Lego Sport Book-829,Books,Lego,380.64,1674
P01806,Nestle Home Clot-240,Clothing,Nestle,1163.82,644
P01807,Dyson Scene Elec-769,Electronics,Dyson,423.35,3236
P01808,Reebok Five Spor-932,Sports,Reebok,104.67,582
P01809,Reebok Daughter Toys-847,Toys,Reebok,685.05,132
P01810,Zara Make Clot-650,Clothing,Zara,744.92,1714
P01811,Samsung School Book-798,Books,Samsung,482.58,2418
P01812,Zara Truth Book-294,Books,Zara,168.32,873
P01813,Nike Argue Spor-252,Sports,Nike,541.71,3631
P01814,Philips Able Elec-691,Electronics,Philips,872.34,1581
P01815,H&M Participant Beau-205,Beauty,H&M,357.75,175
P01816,L'Oreal Ten Book-809,Books,L'Oreal,14.41,3373
P01817,Reebok Now Beau-594,Beauty,Reebok,168.8,4559
P01818,Sony We Toys-233,Toys,Sony,946.75,2211
P01819,Lego Father Spor-661,Sports,Lego,1036.47,1552
P01820,L'Oreal Call Clot-998,Clothing,L'Oreal,502.88,1916
P01821,Apple Into Beau-765,Beauty,Apple,17.45,3838
P01822,Reebok Spend Home-123,Home & Kitchen,Reebok,1228.58,3609
P01823,Sony Everyone Beau-455,Beauty,Sony,1001.31,4243
P01824,Penguin Early Beau-648,Beauty,Penguin,455.46,1448
P01825,IKEA Little Home-554,Home & Kitchen,IKEA,1081.05,3103
P01826,IKEA Woman Elec-198,Electronics,IKEA,833.23,445
P01827,Reebok List Toys-544,Toys,Reebok,1311.96,1036
P01828,IKEA Alone Book-559,Books,IKEA,887.98,2324
P01829,Philips Push Beau-377,Beauty,Philips,529.56,1006
P01830,Lego Radio Elec-550,Electronics,Lego,735.73,1177
P01831,Sony Choice Clot-954,Clothing,Sony,16.6,4560
P01832,Samsung Big Spor-525,Sports,Samsung,316.84,2266
P01833,Adidas Stop Beau-954,Beauty,Adidas,1090.7,842
P01834,Dyson Maintain Elec-786,Electronics,Dyson,780.64,1368
P01835,Nestle Action Book-996,Books,Nestle,1091.76,2833
P01836,IKEA Them Beau-930,Beauty,IKEA,347.45,1952
P01837,Adidas Skin Book-804,Books,Adidas,390.84,3737
P01838,L'Oreal Expect Home-634,Home & Kitchen,L'Oreal,631.99,4175
P01839,IKEA Let Spor-265,Sports,IKEA,1347.24,1811
P01840,Samsung Ask Book-288,Books,Samsung,1435.88,1490
P01841,Philips Bring Groc-556,Groceries,Philips,396.02,3240
P01842,Adidas Tell Elec-335,Electronics,Adidas,779.13,4031
P01843,Adidas Create Clot-588,Clothing,Adidas,1330.85,2781
P01844,Philips Growth Groc-803,Groceries,Philips,1069.79,2744
P01845,IKEA Score Home-286,Home & Kitchen,IKEA,1183.94,1312
P01846,Samsung Scene Elec-851,Electronics,Samsung,461.55,1231
P01847,Dyson Tv Spor-387,Sports,Dyson,203.62,386
P01848,Adidas Prevent Spor-794,Sports,Adidas,1242.16,3920
P01849,Apple Condition Spor-408,Sports,Apple,562.53,1721
P01850,H&M Old Book-133,Books,H&M,1191.77,1026
P01851,Penguin Way Clot-779,Clothing,Penguin,1092.71,1965
P01852,Lego Response Spor-486,Sports,Lego,626.17,2292
P01853,Lego They Spor-992,Sports,Lego,511.54,3074
P01854,Zara Support Beau-172,Beauty,Zara,910.59,3929
P01855,H&M Door Book-810,Books,H&M,175.74,1801
P01856,L'Oreal Travel Beau-920,Beauty,L'Oreal,476.21,2627
P01857,Sony Difference Spor-265,Sports,Sony,896.72,4079
P01858,Adidas Wife Groc-603,Groceries,Adidas,1280.91,4763
P01859,H&M Which Beau-259,Beauty,H&M,814.72,726
P01860,Nike Product Toys-507,Toys,Nike,1425.67,3277
P01861,Adidas Ten Spor-933,Sports,Adidas,452.61,4195
P01862,Zara Other Elec-183,Electronics,Zara,150.61,2126
P01863,Lego Size Clot-622,Clothing,Lego,262.48,4961
P01864,Nestle Many Groc-105,Groceries,Nestle,1135.47,2122
P01865,Nike Best Clot-790,Clothing,Nike,1398.38,2135
P01866,H&M List Elec-538,Electronics,H&M,560.0,2214
P01867,Lego Quality Groc-461,Groceries,Lego,147.96,1486
P01868,Nestle Though Toys-800,Toys,Nestle,962.56,2240
P01869,Nestle Throw Elec-465,Electronics,Nestle,1206.08,2854
P01870,Adidas Notice Clot-625,Clothing,Adidas,376.15,2995
P01871,IKEA House Toys-941,Toys,IKEA,850.07,1810
P01872,Dyson Husband Beau-715,Beauty,Dyson,491.17,2709
P01873,Penguin Newspaper Clot-809,Clothing,Penguin,800.17,1268
P01874,H&M Boy Spor-153,Sports,H&M,892.91,2452
P01875,Lego Long Groc-137,Groceries,Lego,516.49,3497
P01876,Lego Human Groc-857,Groceries,Lego,1229.51,3545
P01877,IKEA Point Clot-379,Clothing,IKEA,849.01,4490
P01878,Adidas Light Spor-892,Sports,Adidas,1382.3,2115
P01879,L'Oreal House Clot-491,Clothing,L'Oreal,731.2,4751
P01880,Zara Although Toys-849,Toys,Zara,1108.78,1676
P01881,Penguin Hear Home-788,Home & Kitchen,Penguin,251.68,826
P01882,Dyson Pm Beau-709,Beauty,Dyson,339.46,3878
P01883,Reebok Between Spor-446,Sports,Reebok,960.56,1307
P01884,Apple Minute Elec-330,Electronics,Apple,130.64,657
P01885,Sony Sister Toys-775,Toys,Sony,774.44,3667
P01886,Philips Economic Beau-945,Beauty,Philips,399.07,3670
P01887,H&M Risk Toys-638,Toys,H&M,1375.67,1633
P01888,Samsung Staff Home-568,Home & Kitchen,Samsung,99.64,709
P01889,Lego Order Clot-731,Clothing,Lego,383.61,939
P01890,Lego Edge Home-870,Home & Kitchen,Lego,906.21,672
P01891,Dyson Allow Groc-158,Groceries,Dyson,1071.68,2808
P01892,Sony Source Spor-685,Sports,Sony,836.36,3787
P01893,H&M Science Beau-121,Beauty,H&M,529.35,2227
P01894,Zara Authority Clot-166,Clothing,Zara,876.52,4798
P01895,Sony Art Beau-815,Beauty,Sony,904.35,2608
P01896,H&M Rich Clot-225,Clothing,H&M,1373.12,2364
P01897,Lego Hand Home-181,Home & Kitchen,Lego,470.69,1162
P01898,L'Oreal Set Groc-129,Groceries,L'Oreal,448.47,670
P01899,H&M Him Home-270,Home & Kitchen,H&M,788.15,2695
P01900,Dyson Wait Spor-571,Sports,Dyson,49.77,944
P01901,Sony That Elec-341,Electronics,Sony,521.76,2261
P01902,Philips Perform Spor-189,Sports,Philips,837.05,955
P01903,Samsung Because Elec-418,Electronics,Samsung,970.73,4770
P01904,L'Oreal Stage Home-511,Home & Kitchen,L'Oreal,59.56,987
P01905,Apple Human Home-741,Home & Kitchen,Apple,541.35,4665
P01906,Philips Policy Groc-282,Groceries,Philips,603.51,1867
P01907,Dyson Specific Clot-442,Clothing,Dyson,83.61,584
P01908,Apple Official Elec-545,Electronics,Apple,658.98,432
P01909,Philips Current Beau-792,Beauty,Philips,1162.17,4736
P01910,H&M End Book-803,Books,H&M,676.18,151
P01911,Penguin Series Spor-385,Sports,Penguin,1007.77,3173
P01912,IKEA Rather Beau-863,Beauty,IKEA,981.42,1300
P01913,H&M Back Spor-468,Sports,H&M,854.88,4102
P01914,Reebok Method Beau-645,Beauty,Reebok,756.57,3975
P01915,Zara Per Toys-778,Toys,Zara,122.64,3429
P01916,Reebok Development Beau-630,Beauty,Reebok,1042.46,2313
P01917,IKEA Visit Clot-182,Clothing,IKEA,227.17,2307
P01918,Samsung How Toys-458,Toys,Samsung,905.36,1673
P01919,Samsung Field Groc-822,Groceries,Samsung,590.84,3799
P01920,Adidas Quickly Home-442,Home & Kitchen,Adidas,213.15,2214
P01921,Lego Money Spor-191,Sports,Lego,170.76,4245
P01922,Samsung Ahead Groc-824,Groceries,Samsung,483.87,840
P01923,IKEA Natural Toys-957,Toys,IKEA,932.78,2295
P01924,Sony Play Groc-482,Groceries,Sony,1374.81,4126
P01925,Samsung Sell Groc-856,Groceries,Samsung,1202.66,4658
P01926,L'Oreal Technology Toys-521,Toys,L'Oreal,181.19,3074
P01927,Apple Even Beau-350,Beauty,Apple,1476.03,4198
P01928,Lego Several Book-839,Books,Lego,70.98,3560
P01929,Apple First Toys-446,Toys,Apple,833.07,3388
P01930,Reebok Animal Groc-550,Groceries,Reebok,792.43,2727
P01931,Sony Image Spor-240,Sports,Sony,463.82,3690
P01932,Reebok Hard Book-320,Books,Reebok,921.66,337
P01933,Dyson Sea Spor-500,Sports,Dyson,1398.56,4674
P01934,IKEA Series Spor-487,Sports,IKEA,1098.62,2030
P01935,Nike Suddenly Toys-747,Toys,Nike,559.85,3591
P01936,IKEA Professional Beau-988,Beauty,IKEA,1457.64,1550
P01937,Apple Fine Toys-304,Toys,Apple,676.87,4296
P01938,Dyson Without Elec-323,Electronics,Dyson,680.9,3828
P01939,Apple True Clot-543,Clothing,Apple,486.3,4460
P01940,Nestle Hear Elec-391,Electronics,Nestle,1434.25,952
P01941,Samsung Their Home-357,Home & Kitchen,Samsung,1255.91,2767
P01942,Penguin Church Beau-486,Beauty,Penguin,479.68,3193
P01943,Sony Sister Spor-494,Sports,Sony,1125.05,1718
P01944,Adidas Good Toys-822,Toys,Adidas,830.06,928
P01945,Philips Own Spor-733,Sports,Philips,218.72,1151
P01946,Adidas Degree Home-981,Home & Kitchen,Adidas,91.88,2327
P01947,Nike Word Home-158,Home & Kitchen,Nike,350.2,4869
P01948,Philips Thought Home-131,Home & Kitchen,Philips,456.84,4400
P01949,Zara Home Groc-833,Groceries,Zara,1107.06,4082
P01950,Philips Manage Elec-874,Electronics,Philips,143.3,1898
P01951,Penguin Against Spor-890,Sports,Penguin,673.79,4660
P01952,Sony Record Spor-606,Sports,Sony,946.54,2842
P01953,Nike Modern Elec-283,Electronics,Nike,902.51,4830
P01954,Zara Together Home-258,Home & Kitchen,Zara,1332.54,556
P01955,Adidas Yeah Spor-554,Sports,Adidas,26.65,2341
P01956,Philips Idea Book-585,Books,Philips,1324.08,57
P01957,Samsung Treatment Book-841,Books,Samsung,1405.66,2430
P01958,Philips Home Clot-182,Clothing,Philips,1473.03,4947
P01959,Apple According Home-237,Home & Kitchen,Apple,298.46,3370
P01960,Sony Part Toys-419,Toys,Sony,936.68,4473
P01961,Reebok Every Home-543,Home & Kitchen,Reebok,843.63,717
P01962,Apple Including Spor-114,Sports,Apple,1033.11,1786
P01963,Apple Couple Spor-302,Sports,Apple,1246.73,3552
P01964,Sony True Groc-885,Groceries,Sony,1251.37,1627
P01965,Nike Actually Toys-406,Toys,Nike,1080.52,511
P01966,Nestle Manager Beau-789,Beauty,Nestle,623.99,4962
P01967,Philips Note Beau-473,Beauty,Philips,1333.67,3445
P01968,Philips Up Clot-785,Clothing,Philips,1081.44,4390
P01969,Apple Raise Clot-213,Clothing,Apple,969.58,95
P01970,Sony Full Toys-724,Toys,Sony,905.54,1238
P01971,IKEA Large Home-341,Home & Kitchen,IKEA,99.91,4017
P01972,Sony Choice Book-792,Books,Sony,786.31,4758
P01973,Dyson Read Spor-765,Sports,Dyson,225.03,526
P01974,Dyson Year Elec-672,Electronics,Dyson,900.76,4242
P01975,Philips Set Clot-107,Clothing,Philips,723.75,1881
P01976,Sony Court Home-916,Home & Kitchen,Sony,216.79,4077
P01977,Sony Listen Beau-550,Beauty,Sony,780.64,283
P01978,Zara Bring Clot-879,Clothing,Zara,466.92,1012
P01979,Apple Partner Elec-648,Electronics,Apple,309.15,2207
P01980,IKEA Recently Beau-447,Beauty,IKEA,375.98,2388
P01981,L'Oreal Tell Home-712,Home & Kitchen,L'Oreal,1138.31,754
P01982,Apple Collection Groc-439,Groceries,Apple,825.64,3895
P01983,Samsung Item Groc-259,Groceries,Samsung,326.63,1069
P01984,Nike Agree Spor-156,Sports,Nike,906.46,3065
P01985,Philips Soon Groc-170,Groceries,Philips,897.76,767
P01986,L'Oreal Career Elec-756,Electronics,L'Oreal,363.83,4855
P01987,Reebok Work Groc-691,Groceries,Reebok,1057.47,1433
P01988,L'Oreal Then Spor-192,Sports,L'Oreal,47.07,1249
P01989,IKEA Program Beau-456,Beauty,IKEA,73.86,4971
P01990,Adidas Really Toys-208,Toys,Adidas,88.69,3084
P01991,Lego Identify Home-959,Home & Kitchen,Lego,842.72,2306
P01992,Apple Store Clot-579,Clothing,Apple,1190.94,3834
P01993,H&M Sister Toys-789,Toys,H&M,1381.89,3399
P01994,Sony Tell Clot-580,Clothing,Sony,1389.76,4368
P01995,Sony Attention Groc-291,Groceries,Sony,846.69,3416
P01996,Sony Campaign Home-989,Home & Kitchen,Sony,34.66,1393
P01997,Penguin Option Groc-912,Groceries,Penguin,1065.57,721
P01998,Nike Least Elec-805,Electronics,Nike,1449.02,2528
P01999,Samsung Music Clot-839,Clothing,Samsung,48.43,1229
P02000,Philips Traditional Book-706,Books,Philips,955.0,1733
