interaction_id,customer_id,interaction_type,interaction_date,agent_name
1570,C007519,In-Store Visit,2024-10-16,David
1571,C005524,In-Store Visit,2024-10-27,Michael
1572,C006644,Product Enquiry,2026-03-11,Priya
1573,C001422,Product Enquiry,2024-05-28,Michael
1574,C002304,Technical Support,2025-05-17,Fatima
1575,C004065,Email Support,2025-02-09,Aisha
1576,C003859,Technical Support,2025-02-18,Priya
1577,C004948,Email Support,2025-02-10,Sophia
1578,C005891,Live Chat,2024-04-06,Sophia
1579,C001937,Technical Support,2025-04-21,Michael
1580,C006643,In-Store Visit,2024-07-01,Sophia
1581,C004834,Refund Request,2024-12-09,Emma
1582,C002189,Technical Support,2024-08-25,Tom
1583,C009925,Refund Request,2025-10-07,Raj
1584,C008999,Technical Support,2026-04-15,Charlotte
1585,C003579,Live Chat,2024-05-07,Grace
1586,C007320,Refund Request,2024-05-01,Fatima
1587,C009244,Phone Call,2024-04-05,Daniel
1588,C008973,Live Chat,2026-04-13,Michael
1589,C002696,Refund Request,2026-03-19,Tom
1590,C001905,Live Chat,2026-01-29,Sarah
1591,C008362,Technical Support,2024-03-27,Tom
1592,C002162,Product Enquiry,2025-12-10,Liam
1593,C000946,Technical Support,2025-04-23,Raj
1594,C000357,Product Enquiry,2025-01-30,Daniel
1595,C000050,Live Chat,2024-04-23,David
1596,C006942,Refund Request,2024-04-09,Grace
1597,C000988,Phone Call,2026-01-03,David
1598,C004704,Product Enquiry,2024-10-06,Charlotte
1599,C002219,Product Enquiry,2025-08-04,Fatima
1600,C006267,Technical Support,2025-08-09,Aisha
1601,C001315,Complaint,2025-06-24,Sarah
1602,C002925,Product Enquiry,2026-04-01,Michael
1603,C003649,Email Support,2024-02-05,James
1604,C007586,Product Enquiry,2026-04-06,Aisha
1605,C003763,Live Chat,2025-12-16,Priya
1606,C002542,In-Store Visit,2024-10-19,Fatima
1607,C001849,Email Support,2025-10-13,Liam
1608,C000257,Live Chat,2024-11-16,Sarah
1609,C001654,Email Support,2025-11-24,Liam
1610,C000798,Live Chat,2024-03-09,Aisha
1611,C007192,Live Chat,2026-04-18,Emma
1612,C000925,Complaint,2026-02-21,James
1613,C003837,Refund Request,2025-05-13,Emma
1614,C004945,Complaint,2026-03-20,Emma
1615,C006776,In-Store Visit,2025-03-03,David
1616,C009122,Complaint,2025-10-25,Grace
1617,C008121,Email Support,2025-06-19,Sophia
1618,C006245,Refund Request,2025-10-08,Aisha
1619,C002445,In-Store Visit,2025-08-07,Michael
1620,C008814,Technical Support,2025-01-09,Daniel
1621,C003693,In-Store Visit,2024-08-12,Charlotte
1622,C007587,Email Support,2025-10-03,Aisha
1623,C009131,Complaint,2025-08-26,Emma
1624,C004178,Live Chat,2025-05-28,Sophia
1625,C001296,Technical Support,2025-07-30,Sarah
1626,C008776,Live Chat,2024-03-21,James
1627,C006180,Email Support,2024-04-23,Emma
1628,C009627,Live Chat,2026-01-14,Emma
1629,C005456,In-Store Visit,2024-01-24,Emma
1630,C003114,Phone Call,2026-01-13,Fatima
1631,C003975,Live Chat,2025-09-08,Fatima
1632,C003922,Refund Request,2025-03-15,Aisha
1633,C007640,Refund Request,2025-04-24,James
1634,C005893,Technical Support,2025-12-24,Sarah
1635,C007693,Refund Request,2024-11-11,Priya
1636,C005127,Product Enquiry,2024-03-12,Liam
1637,C003626,Complaint,2024-01-26,James
1638,C009066,Product Enquiry,2025-04-03,Michael
1639,C003215,Refund Request,2024-12-23,Aisha
1640,C009336,Live Chat,2026-02-14,Grace
1641,C005531,In-Store Visit,2026-01-29,Raj
1642,C008038,Technical Support,2024-09-18,Raj
1643,C005771,Complaint,2024-08-05,Raj
1644,C008955,Technical Support,2024-10-12,Fatima
1645,C008883,Email Support,2026-03-24,David
1646,C001218,Email Support,2024-01-10,Aisha
1647,C002253,Live Chat,2024-04-15,Raj
1648,C002475,Email Support,2024-12-05,Grace
1649,C007472,Refund Request,2024-04-03,Liam
1650,C007917,Technical Support,2024-01-25,David
1651,C008720,Product Enquiry,2024-01-19,David
1652,C008674,In-Store Visit,2026-04-12,James
1653,C000281,Product Enquiry,2024-10-05,Sarah
1654,C001579,Complaint,2025-01-09,Emma
1655,C008626,In-Store Visit,2025-07-04,James
1656,C006503,Phone Call,2025-08-02,Aisha
1657,C007521,Live Chat,2024-12-16,James
1658,C001321,Email Support,2024-05-25,Aisha
1659,C006214,Product Enquiry,2026-05-08,Tom
1660,C000920,Email Support,2024-09-23,Sarah
1661,C008190,Product Enquiry,2025-05-29,Liam
1662,C001563,Email Support,2024-12-22,Emma
1663,C009287,Technical Support,2025-02-25,David
1664,C001219,In-Store Visit,2026-04-23,Liam
1665,C000540,Complaint,2025-05-03,David
1666,C003395,Complaint,2025-09-10,Fatima
1667,C001261,In-Store Visit,2024-09-09,Liam
1668,C003940,Product Enquiry,2026-04-19,Priya
1669,C006289,Complaint,2024-05-01,Grace
1670,C005667,Email Support,2024-05-31,Aisha
1671,C003804,Phone Call,2025-06-13,Liam
1672,C009759,Product Enquiry,2025-05-22,David
1673,C004479,Technical Support,2026-02-01,Emma
1674,C005830,Product Enquiry,2025-11-01,Michael
1675,C009599,Product Enquiry,2024-05-13,Charlotte
1676,C004840,Live Chat,2024-04-24,Sarah
1677,C004391,Complaint,2025-08-13,Raj
1678,C002528,Product Enquiry,2025-05-06,Priya
1679,C001746,Phone Call,2024-01-09,James
1680,C007287,Refund Request,2025-02-23,Sarah
1681,C002171,Phone Call,2024-10-18,Aisha
1682,C007354,Product Enquiry,2024-06-09,David
1683,C001469,Refund Request,2026-05-10,Sarah
1684,C009781,Refund Request,2025-08-21,David
1685,C004782,Product Enquiry,2025-08-25,Charlotte
1686,C001388,Live Chat,2026-03-20,Michael
1687,C006238,Complaint,2024-08-03,James
1688,C004934,In-Store Visit,2026-02-05,Michael
1689,C001037,Complaint,2025-11-06,James
1690,C006900,In-Store Visit,2026-01-22,Charlotte
1691,C001261,Refund Request,2025-01-26,Emma
1692,C008124,Live Chat,2025-12-12,Sarah
1693,C002220,In-Store Visit,2024-01-11,Aisha
1694,C005444,Product Enquiry,2025-05-26,Tom
1695,C005485,Product Enquiry,2024-07-30,James
1696,C005254,Live Chat,2026-01-14,Priya
1697,C002911,Product Enquiry,2025-05-10,James
1698,C008045,Live Chat,2025-05-21,Aisha
1699,C004593,Product Enquiry,2025-07-21,Sarah
1700,C009239,Live Chat,2026-04-27,Michael
1701,C009013,Email Support,2025-12-18,Raj
1702,C003435,Technical Support,2025-03-28,Daniel
1703,C001134,Product Enquiry,2026-02-14,Michael
1704,C004962,Live Chat,2025-01-27,Sophia
1705,C002526,Product Enquiry,2025-08-08,Sarah
1706,C007358,Technical Support,2025-09-14,Grace
1707,C008301,Product Enquiry,2026-04-24,David
1708,C005891,Phone Call,2024-06-18,Charlotte
1709,C004068,Refund Request,2024-09-15,Sophia
1710,C000726,Product Enquiry,2025-05-30,Charlotte
1711,C007053,Phone Call,2024-01-17,Sarah
1712,C004240,Live Chat,2026-03-04,Raj
1713,C008500,Live Chat,2025-11-23,Priya
1714,C006409,Technical Support,2026-02-16,Michael
1715,C005652,Email Support,2026-01-19,Sarah
1716,C004841,Product Enquiry,2024-05-13,Sarah
1717,C002322,Refund Request,2025-04-29,Priya
1718,C007461,Live Chat,2026-03-20,Tom
1719,C005707,Technical Support,2024-05-31,Tom
1720,C007413,Refund Request,2024-04-14,James
1721,C000733,Phone Call,2024-02-05,Daniel
1722,C005621,Phone Call,2024-09-12,Fatima
1723,C003997,Complaint,2026-05-07,Michael
1724,C005423,Product Enquiry,2025-12-18,Emma
1725,C006637,Complaint,2024-10-16,Sophia
1726,C007081,Product Enquiry,2024-02-15,Raj
1727,C003233,Technical Support,2025-10-29,Aisha
1728,C000073,Live Chat,2024-11-15,James
1729,C001026,Phone Call,2026-04-14,Michael
1730,C005994,Refund Request,2024-11-02,Tom
1731,C001868,In-Store Visit,2026-01-30,Grace
1732,C005135,Product Enquiry,2025-09-01,Liam
1733,C001872,Refund Request,2025-06-30,Daniel
1734,C007502,Complaint,2025-04-07,Fatima
1735,C009670,Phone Call,2024-07-27,Priya
1736,C001932,Live Chat,2025-04-19,Sarah
1737,C003000,Refund Request,2024-08-07,Grace
1738,C006365,Product Enquiry,2024-08-02,Liam
1739,C006287,Product Enquiry,2024-10-15,Tom
1740,C008805,Complaint,2024-09-16,Tom
1741,C004733,Complaint,2024-10-17,Priya
1742,C007390,Email Support,2025-07-11,David
1743,C007940,Complaint,2024-10-30,Daniel
1744,C006291,Technical Support,2025-09-27,Sophia
1745,C008057,Product Enquiry,2025-11-20,Tom
1746,C002741,Phone Call,2024-02-17,Charlotte
1747,C003614,In-Store Visit,2024-02-20,James
1748,C003684,In-Store Visit,2024-09-18,Charlotte
1749,C007493,Technical Support,2026-05-03,Grace
1750,C001855,Phone Call,2025-02-20,Charlotte
1751,C008899,Refund Request,2026-04-22,Daniel
1752,C000682,Technical Support,2026-04-28,Emma
1753,C006966,Phone Call,2025-01-19,James
1754,C000529,Technical Support,2025-02-12,Priya
1755,C001426,Technical Support,2024-07-01,Charlotte
1756,C003883,Live Chat,2025-06-28,Daniel
1757,C009999,Product Enquiry,2024-09-14,Liam
1758,C002282,Live Chat,2024-11-17,Charlotte
1759,C000973,Refund Request,2026-04-06,James
1760,C009779,Complaint,2025-05-17,Raj
1761,C004795,In-Store Visit,2025-02-19,Daniel
1762,C008429,Phone Call,2024-07-29,Charlotte
1763,C006744,Email Support,2025-03-06,Daniel
1764,C002079,Complaint,2025-01-22,Michael
1765,C005278,Live Chat,2025-09-02,Tom
1766,C002330,In-Store Visit,2025-10-05,Aisha
1767,C007406,Phone Call,2024-05-24,Aisha
1768,C008448,In-Store Visit,2025-07-27,Tom
1769,C007997,Refund Request,2024-01-04,Daniel
1770,C001527,Technical Support,2025-07-10,Daniel
1771,C001038,Product Enquiry,2024-12-04,Aisha
1772,C003471,Technical Support,2025-02-21,Priya
1773,C004647,Refund Request,2026-04-30,Liam
1774,C002140,Technical Support,2025-06-17,Fatima
1775,C000794,Email Support,2024-06-03,Sophia
1776,C007530,Email Support,2024-07-11,Fatima
1777,C002589,Technical Support,2025-12-10,David
1778,C007010,Live Chat,2024-07-23,Fatima
1779,C004946,Complaint,2025-03-01,Sarah
1780,C005906,In-Store Visit,2024-05-08,Priya
1781,C002712,Email Support,2025-09-07,Sophia
1782,C005006,Live Chat,2025-10-28,Sophia
1783,C001495,Phone Call,2024-01-02,Emma
1784,C007813,Phone Call,2024-07-25,Liam
1785,C003706,Technical Support,2024-01-15,David
1786,C005630,Phone Call,2025-10-18,Raj
1787,C002166,Technical Support,2024-04-20,Emma
1788,C006277,Phone Call,2024-06-08,Sarah
1789,C005134,Refund Request,2025-04-09,Michael
1790,C006271,Complaint,2024-08-09,Sarah
1791,C008692,Email Support,2024-09-11,Tom
1792,C005754,Live Chat,2024-08-23,Fatima
1793,C006746,Technical Support,2024-12-03,Sarah
1794,C001647,Complaint,2024-07-10,Liam
1795,C006292,Refund Request,2025-10-29,Priya
1796,C002291,Live Chat,2025-03-06,Sophia
1797,C001381,Live Chat,2026-05-09,Liam
1798,C009831,In-Store Visit,2024-02-11,Daniel
1799,C004943,Live Chat,2026-03-15,Liam
1800,C008349,Live Chat,2025-08-31,James
1801,C000895,Live Chat,2026-02-07,Aisha
1802,C001848,Live Chat,2026-02-15,Sophia
1803,C009731,Phone Call,2026-03-31,Fatima
1804,C000198,Refund Request,2025-05-06,Michael
1805,C006338,Product Enquiry,2025-07-21,Grace
1806,C002831,Technical Support,2024-04-23,David
1807,C009624,Phone Call,2024-01-22,James
1808,C003535,Email Support,2024-04-03,Charlotte
1809,C006521,In-Store Visit,2026-02-17,Charlotte
1810,C006807,Product Enquiry,2025-09-16,Sarah
1811,C008792,Complaint,2025-03-07,Sarah
1812,C005078,Phone Call,2026-03-05,Fatima
1813,C003330,Complaint,2026-04-13,Priya
1814,C006402,Phone Call,2025-04-26,Raj
1815,C007168,Live Chat,2024-03-30,Emma
1816,C001413,Product Enquiry,2024-06-29,Tom
1817,C009976,Email Support,2025-04-25,Sophia
1818,C002878,Phone Call,2024-01-20,Raj
1819,C002249,Email Support,2024-09-11,Tom
1820,C005681,In-Store Visit,2024-09-16,Priya
1821,C002080,In-Store Visit,2024-07-02,Charlotte
1822,C000481,Refund Request,2025-10-28,James
1823,C008583,Phone Call,2025-02-12,Raj
1824,C009448,Phone Call,2026-02-09,Tom
1825,C008369,Refund Request,2024-03-27,Tom
1826,C009288,Complaint,2025-07-25,Michael
1827,C004180,Phone Call,2024-06-28,Emma
1828,C008337,Email Support,2024-03-09,Daniel
1829,C000202,Live Chat,2024-03-12,Tom
1830,C005964,Product Enquiry,2024-08-21,Michael
1831,C000580,Product Enquiry,2024-12-14,Priya
1832,C004068,Product Enquiry,2025-05-12,James
1833,C001277,Refund Request,2024-07-04,Grace
1834,C000863,Complaint,2024-12-12,Charlotte
1835,C008451,Email Support,2025-09-14,Sarah
1836,C007621,In-Store Visit,2025-04-27,Priya
1837,C001416,Technical Support,2024-01-13,Priya
1838,C003288,In-Store Visit,2025-04-17,Raj
1839,C003975,Technical Support,2025-07-26,Liam
1840,C008084,Live Chat,2026-04-29,Charlotte
1841,C004017,Complaint,2024-01-10,Fatima
1842,C006719,Email Support,2024-12-27,Grace
1843,C005676,Email Support,2025-06-04,David
1844,C006165,In-Store Visit,2024-06-10,Emma
1845,C008681,Live Chat,2025-10-14,Tom
1846,C000982,Complaint,2025-03-10,Sarah
1847,C000720,Live Chat,2026-03-18,Aisha
1848,C006103,Technical Support,2024-05-11,Liam
1849,C001566,Complaint,2025-09-04,Sarah
1850,C009698,Email Support,2025-11-06,Sophia
1851,C002142,Live Chat,2025-03-29,James
1852,C005162,Product Enquiry,2025-05-21,Priya
1853,C007418,In-Store Visit,2024-12-28,Sarah
1854,C003322,Complaint,2024-06-18,Michael
1855,C001732,Complaint,2025-11-29,Tom
1856,C005146,Product Enquiry,2024-07-06,Grace
1857,C005871,Live Chat,2025-12-03,James
1858,C007592,In-Store Visit,2024-07-05,Sarah
1859,C002583,In-Store Visit,2024-03-03,Emma
1860,C005371,Complaint,2024-05-21,Raj
1861,C004067,Refund Request,2025-09-07,Grace
1862,C000803,In-Store Visit,2025-02-08,Daniel
1863,C002849,Email Support,2025-09-20,Daniel
1864,C007409,Live Chat,2024-05-27,Tom
1865,C001670,Complaint,2024-07-07,David
1866,C001011,Live Chat,2024-07-22,Emma
1867,C006564,Refund Request,2024-05-10,Liam
1868,C009603,In-Store Visit,2024-04-26,David
1869,C001057,Live Chat,2025-11-19,Charlotte
1870,C002111,Phone Call,2025-05-30,Sarah
1871,C000700,Technical Support,2024-03-19,Michael
1872,C009403,Product Enquiry,2025-09-05,Tom
1873,C000484,Product Enquiry,2025-10-24,Michael
1874,C005800,Live Chat,2024-10-17,James
1875,C004586,Technical Support,2024-08-18,David
1876,C004027,In-Store Visit,2026-02-14,Aisha
1877,C009023,Technical Support,2024-04-04,Sarah
1878,C004584,Product Enquiry,2024-08-01,Aisha
1879,C003268,Live Chat,2026-04-24,Charlotte
1880,C000320,Product Enquiry,2025-07-11,Tom
1881,C008922,Technical Support,2025-06-18,Fatima
1882,C009268,Refund Request,2025-08-26,James
1883,C002947,Email Support,2025-05-10,Liam
1884,C003589,Email Support,2025-03-12,David
1885,C007729,Refund Request,2024-12-27,Michael
1886,C001641,Live Chat,2025-01-09,James
1887,C008744,Email Support,2024-12-06,Liam
1888,C006364,Refund Request,2024-09-26,Michael
1889,C003876,Refund Request,2025-07-11,Fatima
1890,C009693,Email Support,2025-06-30,Liam
1891,C009235,Complaint,2024-10-19,Daniel
1892,C008065,In-Store Visit,2024-09-29,Tom
1893,C000622,Phone Call,2024-03-28,Emma
1894,C009858,Live Chat,2024-01-31,Grace
1895,C007832,Email Support,2025-05-30,Fatima
1896,C003301,Complaint,2025-06-13,Raj
1897,C002908,Refund Request,2024-04-02,David
1898,C002421,Complaint,2024-06-21,Daniel
1899,C008623,Refund Request,2024-04-22,Priya
1900,C006482,Phone Call,2025-06-06,James
1901,C005286,Complaint,2024-09-01,Raj
1902,C007158,Technical Support,2025-05-07,Michael
1903,C009208,Refund Request,2024-12-12,Sophia
1904,C009650,Complaint,2025-08-10,James
1905,C004826,Complaint,2024-10-03,Raj
1906,C000030,Product Enquiry,2024-02-20,Michael
1907,C009870,Refund Request,2024-12-09,Sophia
1908,C009266,Phone Call,2026-02-09,Michael
1909,C005426,Phone Call,2025-01-04,Priya
1910,C005235,Complaint,2024-05-17,Daniel
1911,C005501,Technical Support,2024-01-18,James
1912,C003436,Live Chat,2024-04-15,Priya
1913,C004206,Phone Call,2024-01-02,David
1914,C006324,Technical Support,2025-10-13,Michael
1915,C006784,Technical Support,2025-08-11,Priya
1916,C008947,Product Enquiry,2024-06-06,Daniel
1917,C007856,Live Chat,2024-09-09,Tom
1918,C001208,Email Support,2025-04-03,David
1919,C005222,In-Store Visit,2024-06-11,Sarah
1920,C005601,Complaint,2025-08-06,Michael
1921,C001229,Phone Call,2025-06-08,Liam
1922,C007910,Email Support,2025-11-01,Sophia
1923,C002704,Product Enquiry,2024-09-01,David
1924,C001660,Refund Request,2024-11-15,Emma
1925,C006706,In-Store Visit,2025-03-13,James
1926,C003892,Phone Call,2024-03-18,Aisha
1927,C009368,Technical Support,2024-08-26,David
1928,C005912,Email Support,2025-10-26,Sarah
1929,C004826,Technical Support,2024-11-06,Sarah
1930,C000422,Live Chat,2024-09-22,Sophia
1931,C004782,Phone Call,2026-01-05,Daniel
1932,C001893,In-Store Visit,2025-09-09,Tom
1933,C008014,In-Store Visit,2024-05-21,Sophia
1934,C008915,Product Enquiry,2024-10-14,Priya
1935,C006250,Refund Request,2024-10-16,Tom
1936,C000732,In-Store Visit,2025-11-14,Tom
1937,C004316,Live Chat,2025-02-21,Liam
1938,C001010,Complaint,2024-05-30,Sarah
1939,C005633,Product Enquiry,2024-12-19,Grace
1940,C001000,Product Enquiry,2026-03-22,Aisha
1941,C008774,Technical Support,2025-01-01,Tom
1942,C004897,Phone Call,2025-09-05,Fatima
1943,C000569,Complaint,2024-07-05,Charlotte
1944,C007358,Complaint,2024-09-16,Emma
1945,C003158,Complaint,2024-03-07,Aisha
1946,C001284,Product Enquiry,2024-11-09,Daniel
1947,C002423,In-Store Visit,2025-05-11,Fatima
1948,C001098,Phone Call,2025-08-25,Grace
1949,C006511,Refund Request,2025-03-05,Grace
1950,C007507,Email Support,2026-03-22,Charlotte
1951,C006875,Phone Call,2025-10-05,Michael
1952,C002429,Phone Call,2024-06-13,Liam
1953,C001655,In-Store Visit,2026-04-12,Fatima
1954,C005634,Product Enquiry,2025-02-14,Aisha
1955,C007956,Technical Support,2024-02-28,Michael
1956,C004513,Product Enquiry,2024-08-11,Liam
1957,C009973,Product Enquiry,2024-03-01,Aisha
1958,C005432,Live Chat,2024-03-17,Raj
1959,C007786,In-Store Visit,2025-08-01,David
1960,C005536,In-Store Visit,2025-04-28,James
1961,C008055,Phone Call,2024-12-20,Michael
1962,C004924,Technical Support,2025-05-13,James
1963,C006829,Phone Call,2024-10-18,Tom
1964,C003464,Product Enquiry,2026-01-22,Charlotte
1965,C008463,Refund Request,2024-03-28,Grace
1966,C002605,Phone Call,2025-04-28,Raj
1967,C008304,Product Enquiry,2024-07-29,Charlotte
1968,C008590,Email Support,2024-09-26,Emma
1969,C003289,Email Support,2025-01-22,David
1970,C007479,Email Support,2025-07-13,Raj
1971,C003263,In-Store Visit,2025-07-26,Daniel
1972,C007606,Product Enquiry,2024-07-11,Sophia
1973,C000501,Live Chat,2025-08-01,Tom
1974,C009733,Technical Support,2024-10-02,Daniel
1975,C007776,Refund Request,2025-06-18,Michael
1976,C004238,Phone Call,2025-03-18,David
1977,C006334,Email Support,2024-09-10,Daniel
1978,C009376,Live Chat,2024-12-09,Sophia
1979,C003689,Live Chat,2025-02-22,Sophia
1980,C006710,Email Support,2024-01-14,Tom
1981,C002168,Complaint,2024-01-14,Emma
1982,C004136,In-Store Visit,2025-03-03,Aisha
1983,C006169,Refund Request,2025-12-14,James
1984,C003576,Technical Support,2025-04-14,Sophia
1985,C008531,Product Enquiry,2024-06-07,David
1986,C008381,Refund Request,2025-03-15,James
1987,C001772,Technical Support,2024-04-09,Priya
1988,C004530,Refund Request,2025-03-06,James
1989,C004896,Live Chat,2024-08-20,Grace
1990,C003938,Email Support,2025-09-19,Sophia
1991,C005237,Complaint,2024-02-09,Sophia
1992,C008149,In-Store Visit,2025-02-07,Fatima
1993,C006858,Product Enquiry,2025-08-26,Raj
1994,C000579,Live Chat,2025-06-17,Raj
1995,C003644,Technical Support,2025-07-10,Grace
1996,C004919,Complaint,2024-10-08,James
1997,C001600,Technical Support,2024-07-17,Raj
1998,C004238,Complaint,2025-06-05,Sophia
1999,C001464,Live Chat,2025-07-05,Emma
2000,C005032,Product Enquiry,2025-05-29,Priya
2001,C004270,In-Store Visit,2025-12-21,Daniel
2002,C001930,Technical Support,2024-03-24,Daniel
2003,C009562,Phone Call,2026-01-03,Fatima
